순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
470,현대카드,404619,현대비자개인,개인,비자,신용,,,
471,BC카드,404678,신한비씨카드,개인,비자,신용,,,
472,BC카드,404720,우리카드,개인,비자,신용,,,우리BC카드
473,삼성카드,404726,삼성비자가상,개인,비자,신용,,,
474,삼성카드,404727,삼성비자,개인,비자,신용,,,
475,삼성카드,404728,삼성비자,개인,비자,신용,,,
476,BC카드,404803,BC PLATINUM,개인,비자,신용,,,
477,BC카드,404806,BC PLATINUM,개인,비자,신용,,,
478,BC카드,404811,NH비씨카드,개인,비자,신용,,,
479,BC카드,404812,NH비씨카드,개인,비자,신용,,,
480,BC카드,404820,비씨카드,개인,비자,신용,,,
481,BC카드,40482351,SC비씨카드,개인,비자,신용,,,
482,BC카드,40482360,SC비씨카드,개인,비자,신용,,,
483,BC카드,40482361,SC비씨카드,개인,비자,신용,,,
484,BC카드,40482362,SC비씨카드,개인,비자,신용,,,
485,BC카드,40482363,SC비씨카드,개인,비자,신용,,,
486,BC카드,40482364,SC비씨카드,개인,비자,신용,,,
487,BC카드,404825,하나SK비씨카드,개인,비자,신용,,,
488,현대카드,404933,현대비자개인,개인,비자,신용,,,
489,현대카드,404947,현대비자개인,개인,비자,신용,,,
490,BC카드,405203,IBK비씨카드,개인,비자,신용,,,
491,수협은행,405207,수협카드,개인,비자,신용,,,
492,BC카드,405220,우리카드,법인,비자,신용,,,우리BC카드
493,BC카드,405331,iM뱅크비씨카드,개인,비자,신용,2024. 11,변경,
494,BC카드,405432,부산비씨카드,개인,비자,신용,2026. 04,삭제,
495,롯데카드,405438,롯데카드,개인,비자,신용,,,
496,롯데카드,405665,롯데기프트카드,개인,비자,기프트,,,
497,현대카드,405692,현대비자개인,개인,비자,신용,,,
498,신한카드,405753,신한카드체크,개인,비자,체크,2024. 11,변경,
499,BC카드,406078,신한비씨카드,개인,비자,신용,,,
500,BC카드,406107,우리체크,개인,비자,체크,,,우리BC카드
501,롯데카드,406158,롯데플래티늄,개인,비자,신용,,,
502,BC카드,406703,IBK비씨카드,법인,비자,신용,,,
503,BC카드,406706,KB국민비씨카드,법인,비자,신용,,,
504,BC카드,406711,NH농협비씨카드,법인,비자,신용,,,
505,BC카드,40672360,SC비씨카드,법인,비자,신용,,,
506,BC카드,40672361,SC비씨카드,법인,비자,신용,,,
507,BC카드,40672362,SC비씨카드,법인,비자,신용,,,
508,BC카드,40672363,SC비씨카드,법인,비자,신용,,,
509,BC카드,40672364,SC비씨카드,법인,비자,신용,,,
510,BC카드,40672398,SC비씨카드,법인,비자,신용,,,
511,BC카드,406725,하나SK비씨카드,법인,비자,신용,,,
512,BC카드,406731,iM뱅크비씨카드,법인,비자,신용,2024. 11,변경,
513,BC카드,406732,부산비씨카드,법인,비자,신용,,,
514,BC카드,406733,하나SK비씨카드,법인,비자,신용,,,
515,제주은행,406745,제주카드,개인,비자,신용,,,
516,BC카드,407407,비씨카드,개인,비자,신용,,,
517,KB국민카드,407423,KB국민카드,개인,비자,신용,,,
518,현대카드,407424,현대 비자,법인,비자,신용,,,
519,신한카드,407455,신한카드,개인,비자,신용,,,
520,KB국민카드,407467,KB기업카드,법인,비자,신용,,,
521,현대카드,407469,현대비자개인,개인,비자,신용,,,
522,BC카드,407503,IBK비씨카드,개인,비자,신용,,,
523,수협은행,407541,수협카드,법인,비자,신용,,,
524,KB국민카드,407558,KB CEO기업카드,법인,비자,신용,,,
525,삼성카드,407589,삼성비자,개인,비자,신용,,,
526,BC카드,407603,IBK비씨체크,개인,비자,체크,,,
527,현대카드,407785,법인퍼플,법인,비자,신용,,,
528,KB국민카드,407912,PAYCO,개인,비자,체크,,,
529,NH농협카드,407916,NH기업카드,법인,비자,신용,,,
530,NH농협카드,407917,NH기업카드,법인,비자,신용,,,
531,BC카드,408320,우리카드,개인,비자,신용,,,우리BC카드
532,BC카드,408539,경남비씨체크,개인,비자,체크,,,
533,신한카드,408907,신한카드법인,법인,비자,신용,,,
534,하나카드,408966,하나체크카드,개인,비자,체크,,,
535,BC카드,40908551,SC비씨카드,개인,비자,신용,,,
536,BC카드,40908560,SC비씨카드,개인,비자,신용,,,
537,BC카드,40908561,SC비씨카드,개인,비자,신용,,,
538,BC카드,40908562,SC비씨카드,개인,비자,신용,,,
539,BC카드,40908563,SC비씨카드,개인,비자,신용,,,
540,BC카드,40908564,SC비씨카드,개인,비자,신용,,,
541,NH농협카드,409216,NH카드,개인,비자,신용,,,
542,NH농협카드,409217,NH카드,개인,비자,신용,,,
543,씨티카드,410109,씨티카드,개인,비자,신용,,,
544,BC카드,410120,우리카드,법인,비자,신용,,,우리BC카드
545,BC카드,410278,신한비씨카드,개인,비자,신용,,,
546,BC카드,411072,비씨카드,개인,비자,신용,,,
547,KB국민카드,411133,KB기업시그니쳐,법인,비자,신용,,,
548,BC카드,411471,우체국체크,개인,비자,체크,,,
549,BC카드,411825,하나SK비씨카드,법인,비자,신용,,,
550,KB국민카드,411896,KB국민카드,개인,비자,신용,,,
551,KB국민카드,411897,KB국민카드,개인,비자,신용,,,
552,하나카드,411904,하나카드,개인,비자,신용,,,
553,하나카드,411905,하나카드,개인,비자,신용,,,
554,BC카드,412020,우리카드,개인,비자,신용,,,우리BC카드
555,BC카드,412921,한패스체크,개인,로컬,체크,,,
556,우리카드,412994,우리카드,법인,비자,신용,2024. 11,변경,
557,BC카드,41300500,Fint체크,개인,비자,체크,,,
558,BC카드,41300560,Fint체크,개인,비자,체크,,,
559,삼성카드,413253,삼성비자,개인,비자,신용,,,
560,현대카드,413526,현대비자개인,개인,비자,신용,,,
561,현대카드,413700,현대 비자,개인,비자,신용,,,
562,삼성카드,413720,삼성비자,개인,비자,신용,,,
563,현대카드,413780,현대비자개인,개인,비자,신용,,,
564,현대카드,413837,현대비자법인,법인,비자,신용,,,
565,BC카드,414003,IBK비씨카드,법인,비자,신용,,,
566,BC카드,414006,KB국민비씨카드,법인,비자,신용,,,
567,BC카드,414011,NH농협비씨카드,법인,비자,신용,,,
568,BC카드,414012,NH농협비씨카드,법인,비자,신용,,,
569,BC카드,414020,비씨카드,법인,비자,신용,,,
570,BC카드,41402350,SC비씨카드,법인,비자,신용,,,
571,BC카드,41402360,SC비씨카드,법인,비자,신용,,,
572,BC카드,41402361,SC비씨카드,법인,비자,신용,,,
573,BC카드,41402362,SC비씨카드,법인,비자,신용,,,
574,BC카드,41402363,SC비씨카드,법인,비자,신용,,,
575,BC카드,41402364,SC비씨카드,법인,비자,신용,,,
576,BC카드,414025,하나SK비씨카드,법인,비자,신용,,,
577,BC카드,414027,씨티비씨카드,법인,비자,신용,,,
578,BC카드,414031,iM뱅크비씨카드,법인,비자,신용,2024. 11,변경,
579,BC카드,414032,부산비씨카드,법인,비자,신용,,,
580,BC카드,414039,경남비씨카드,법인,비자,신용,,,
581,삼성카드,414296,삼성비자가상,개인,비자,신용,,,
582,BC카드,414520,우리카드,개인,비자,신용,,,우리BC카드
583,BC카드,414625,하나SK비씨카드,법인,비자,신용,,,
584,롯데카드,414710,롯데시그니처,개인,비자,신용,,,
585,KB국민카드,414743,KB시그니쳐카드,개인,비자,신용,,,
586,현대카드,414744,현대비자법인,법인,비자,신용,,,
587,현대카드,414749,현대비자법인,법인,비자,신용,,,
588,하나카드,416206,하나카드,개인,비자,신용,,,
589,BC카드,416207,하나비씨카드,개인,비자,신용,,,
590,롯데카드,416237,롯데카드,개인,비자,신용,,,
591,BC카드,416332,부산비씨카드,법인,비자,신용,,,
592,BC카드,416339,경남비씨카드,개인,비자,신용,,,
593,현대카드,416455,현대비자개인,개인,비자,신용,,,
594,BC카드,417103,IBK비씨카드,법인,비자,신용,,,
595,현대카드,417233,현대비자개인,개인,비자,신용,,,
596,현대카드,417256,현대비자개인,개인,비자,신용,,,
597,현대카드,418143,현대비자개인,개인,비자,신용,,,
598,신한카드,418163,신한카드,개인,비자,신용,,,
599,신한카드,418164,신한카드체크,개인,비자,체크,,,
600,현대카드,418173,현대체크카드,개인,비자,체크,,,
601,하나카드,418236,하나카드,개인,비자,신용,,,
602,BC카드,419187,하나비씨카드,개인,비자,신용,,,
603,현대카드,419696,현대비자개인,개인,비자,신용,,,
604,현대카드,419697,현대비자개인,개인,비자,신용,,,
605,현대카드,419698,현대비자법인,법인,비자,신용,,,
606,현대카드,419699,현대비자법인,법인,비자,신용,,,
607,BC카드,419803,IBK비씨체크,법인,비자,체크,,,
608,BC카드,41993343,신협체크,개인,비자,체크,,,
609,BC카드,41993344,신협체크,개인,비자,체크,,,
610,BC카드,41993360,신협체크,개인,비자,체크,,,
611,BC카드,41993361,신협체크,개인,비자,체크,,,
612,BC카드,41993362,신협체크,개인,비자,체크,,,
613,BC카드,41993363,신협체크,개인,비자,체크,,,
614,BC카드,41993364,신협체크,개인,비자,체크,,,
615,BC카드,41993365,신협체크,개인,비자,체크,,,
616,BC카드,41993366,신협체크,개인,비자,체크,,,
617,BC카드,41993367,신협체크,개인,비자,체크,,,
618,BC카드,41993368,신협체크,개인,비자,체크,,,
619,BC카드,41993369,신협체크,개인,비자,체크,,,
620,BC카드,42002544,신협체크,법인,비자,체크,,,
621,BC카드,42002560,신협체크,법인,비자,체크,,,
622,BC카드,42002561,신협체크,법인,비자,체크,,,
623,BC카드,42002562,신협체크,법인,비자,체크,,,
624,BC카드,42002563,신협체크,법인,비자,체크,,,
625,BC카드,42002564,신협체크,법인,비자,체크,,,
626,BC카드,42002565,신협체크,법인,비자,체크,,,
627,BC카드,42002566,신협체크,법인,비자,체크,,,
628,BC카드,42002567,신협체크,법인,비자,체크,,,
629,BC카드,42002568,신협체크,법인,비자,체크,,,
630,BC카드,42002569,신협체크,법인,비자,체크,,,
631,하나카드,420189,하나기업,법인,비자,신용,,,
632,하나카드,420190,하나기업,법인,비자,신용,,,
633,하나카드,420701,하나카드,개인,비자,신용,,,
634,하나카드,420707,하나기업,법인,비자,신용,,,
635,BC카드,421111,NH비씨카드,개인,비자,신용,,,
636,BC카드,421112,NH비씨카드,개인,비자,신용,,,
637,BC카드,421120,우리카드,개인,비자,신용,,,우리BC카드
638,BC카드,421131,iM뱅크비씨카드,개인,비자,신용,2024. 11,변경,
639,BC카드,421132,부산비씨카드,개인,비자,신용,,,
640,하나카드,421134,하나체크카드,개인,비자,체크,,,
641,BC카드,421139,경남비씨카드,개인,비자,신용,,,
642,수협은행,421418,수협카드,개인,비자,신용,,,
643,BC카드,421420,우리체크,개인,비자,체크,,,우리BC카드
644,롯데카드,421468,롯데체크카드,개인,비자,체크,,,
645,광주은행,421573,광주체크,개인,비자,체크,,,
646,수협은행,421607,수협체크,개인,비자,체크,,,
647,신한카드,421685,신한카드선불,개인,비자,기프트,,,
648,현대카드,421733,현대비자개인,개인,비자,신용,,,
649,BC카드,421820,우리카드,개인,비자,신용,,,우리BC카드
650,신한카드,422015,신한카드체크,개인,비자,체크,,,
651,신한카드,422016,신한카드,개인,비자,신용,,,
652,신한카드,422018,신한카드,개인,비자,신용,,,
653,신한카드,422155,신한카드,개인,비자,신용,,,
654,수협은행,422190,수협GIFT,개인,비자,기프트,,,
655,BC카드,422727,씨티비씨체크,개인,비자,체크,,,
656,신한카드,423174,국민행복신용,개인,비자,신용,,,
657,현대카드,423210,현대비자개인,개인,비자,신용,,,
658,현대카드,423217,현대비자개인,개인,비자,신용,,,
659,BC카드,423950,비씨카드,개인,비자,신용,,,
660,KB국민카드,425863,KB인피니트카드,개인,비자,신용,,,
661,현대카드,426066,현대선불카드,개인,비자,기프트,,,
662,삼성카드,426578,삼성카드,개인,비자,신용,,,
663,KB국민카드,426586,KB 기업카드,법인,비자,신용,,,
664,BC카드,426589,우리카드,개인,비자,신용,,,우리BC카드
665,BC카드,426920,우리카드,개인,비자,신용,,,우리BC카드
666,BC카드,427203,BC INFINITE,개인,비자,신용,,,
667,현대카드,427329,현대비자개인,개인,비자,신용,,,
668,BC카드,427352,새마을체크,개인,비자,체크,,,
669,BC카드,427386,우체국체크,법인,비자,체크,,,
670,BC카드,428411,NH농협비씨카드,법인,비자,신용,,,
671,BC카드,428412,NH농협비씨카드,법인,비자,신용,,,
672,BC카드,428431,iM뱅크비씨카드,법인,비자,신용,2024. 11,변경,
673,BC카드,428432,부산비씨카드,법인,비자,신용,,,
674,현대카드,428465,현대비자개인,개인,비자,신용,,,
675,하나카드,428696,하나체크카드,개인,비자,체크,2026. 01,변경,
676,하나카드,428697,하나기업,법인,비자,신용,,,
677,하나카드,428908,하나기업,법인,비자,신용,,,
678,하나카드,428909,하나기업,법인,비자,신용,,,
679,신한카드,429212,신한카드,개인,비자,신용,,,
680,현대카드,429498,현대 비자,개인,비자,신용,,,
681,현대카드,429499,현대 비자,개인,비자,신용,,,
682,신한카드,429612,신한VIP카드,개인,비자,신용,,,
683,하나카드,429972,하나체크카드,개인,비자,체크,2023. 10,변경,
684,신한카드,430305,신한카드,개인,비자,신용,,,
685,BC카드,430603,비씨체크카드,개인,비자,체크,,,
686,신한카드,430969,신한카드,개인,비자,신용,,,
687,신한카드,430972,신한카드체크,개인,비자,체크,,,
688,BC카드,430984,우리카드,개인,비자,신용,,,우리BC카드
689,신한카드,431236,신한카드,개인,비자,신용,,,
690,수협은행,432445,수협카드,법인,비자,신용,,,
691,BC카드,432627,우리카드,개인,비자,신용,,,우리BC카드
692,BC카드,432632,우리체크,개인,비자,체크,,,우리BC카드
693,삼성카드,432768,삼성비자법인,법인,비자,신용,,,
694,삼성카드,433010,삼성비자법인,법인,비자,신용,,,
695,현대카드,433028,현대 비자,개인,비자,신용,,,
696,현대카드,433087,현대비자개인,개인,비자,신용,,,
697,KB국민카드,433276,KB플래티늄카드,개인,비자,신용,,,
698,KB국민카드,433283,KB플래티늄카드,개인,비자,신용,,,
699,KB국민카드,433290,KB플래티늄카드,개인,비자,신용,,,
700,하나카드,433692,하나기업,법인,비자,신용,,,
701,하나카드,433693,하나기업,법인,비자,신용,,,
702,씨티카드,434346,씨티카드,개인,비자,신용,,,
703,씨티카드,434347,씨티카드,개인,비자,신용,,,
704,신한카드,434976,신한카드체크,개인,비자,체크,,,
705,현대카드,435661,현대비자개인,개인,비자,신용,,,
706,롯데카드,436417,롯데시그니처,개인,비자,신용,,,
707,신한카드,436420,신한카드체크,개인,비자,체크,,,
708,신한카드,436422,신한카드체크,개인,비자,체크,,,
709,롯데카드,436477,롯데법인카드,법인,비자,신용,,,
710,롯데카드,436511,롯데카드,개인,비자,신용,,,
711,하나카드,436550,하나카드,개인,비자,신용,,,
712,신한카드,437368,신한법인체크,법인,비자,체크,,,
713,롯데카드,437432,롯데법인카드,법인,비자,신용,,,
714,신한카드,437436,신한카드,개인,비자,신용,,,
715,신한카드,437437,신한카드,개인,비자,신용,,,
716,신한카드,437438,신한카드체크,개인,비자,체크,,,
